avdet_avasy_0001|Bilesiñmi, – dedi yavaştan babam, – evelleri bizde bir adet bar edi – Vatan avasına oynamaq adeti.|Bilesiñmi, – dedi yavaştan babam, – evelleri bizde bir adet bar edi – Vatan avasına oynamaq adeti.
delilik_iuk_unchlydyr_0057|Alımdan utandım. Bütün bularğa Deli Sabri sebepçi olmadımı?|Alımdan utandım. Bütün bularğa Deli Sabri sebepçi olmadımı?
delilik_iuk_unchlydyr_0058|Atalarımız "Körnen yatqan qılıylıqnen turar" boşuna aytmadılar.|Atalarımız "Körnen yatqan qılıylıqnen turar" boşuna aytmadılar.
delilik_iuk_unchlydyr_0059|Bir deli meni qaydlar yaptıracağını qırq yıl tüşünsem, hayal etmez edim.|Bir deli meni qaydlar yaptıracağını qırq yıl tüşünsem, hayal etmez edim.
delilik_iuk_unchlydyr_0060|Daa delilik yuqunçlı degil deyler. Aydı canım sen de!|Daa delilik yuqunçlı degil deyler. Aydı canım sen de!
elli_k_urush_0001|Elli kuruş Türk yazıcısı Orhan Kemalden|Elli kuruş Türk yazıcısı Orhan Kemalden
elli_k_urush_0002|Yapalaq-yapalaq qar yağsın, sarıl-sarıl yağmur insin, bütün gedejeniñ ayazından|Yapalaq-yapalaq qar yağsın, sarıl-sarıl yağmur insin, bütün gedejeniñ ayazından
elli_k_urush_0003|qarlar buz olsun, saba beş buçuqta, soqaqqa kirip: "Haberleyeyeyer gazetası!|qarlar buz olsun, saba beş buçuqta, soqaqqa kirip: "Haberleyeyeyer gazetası!
elli_k_urush_0004|dep qaranlıqnı bir ses boza edi. Saba, saat dörtte yazı maşinanıñ başına keçkenim içün,|dep qaranlıqnı bir ses boza edi. Saba, saat dörtte yazı maşinanıñ başına keçkenim içün,
elli_k_urush_0005|qar, yağmur, ayazğa qarşı turğan bu canlı, pırıl-pırıl ses meni daima iş başında tapa edi.|qar, yağmur, ayazğa qarşı turğan bu canlı, pırıl-pırıl ses meni daima iş başında tapa edi.
elli_k_urush_0006|Gazeta parasını aqşamdan azırlap, masanıñ üstüne qoyğanım içün, kiriş qapısına iç bekletmeyip çapa edim.|Gazeta parasını aqşamdan azırlap, masanıñ üstüne qoyğanım içün, kiriş qapısına iç bekletmeyip çapa edim.
elli_k_urush_0007|Gazetalarım da evelden sarılıp azırlana edi. Oğlançıq gazetanı uzatıp, paranı alır, saymağa kerek degil dep, cebine atar.|Gazetalarım da evelden sarılıp azırlana edi. Oğlançıq gazetanı uzatıp, paranı alır, saymağa kerek degil dep, cebine atar.
elli_k_urush_0008|Pantiy burnu buv qazanı kibi tütetip, uzaqlaşıp, canlı, ayat tolu sesinen soqaqnı kene de neşelendire edi:|Pantiy burnu buv qazanı kibi tütetip, uzaqlaşıp, canlı, ayat tolu sesinen soqaqnı kene de neşelendire edi:
elli_k_urush_0009|Haberleyeyeyer gazetası! Añlatqanına köre, babası gazetalarnıñ birinde alımcılıqnen|Haberleyeyeyer gazetası! Añlatqanına köre, babası gazetalarnıñ birinde alımcılıqnen
elli_k_urush_0010|oğraşqanda, yaramay bir qadınnıñ artından taqıldı, evini, İstanbulnı taşlap, İzmirgemi, qaydadır ketti.|oğraşqanda, yaramay bir qadınnıñ artından taqıldı, evini, İstanbulnı taşlap, İzmirgemi, qaydadır ketti.
elli_k_urush_0011|Anası oña başta pek açuvlana edi, soñra ise "Ne yapayım? Demek bizden daa yahşısını tapqan.|Anası oña başta pek açuvlana edi, soñra ise "Ne yapayım? Demek bizden daa yahşısını tapqan.
elli_k_urush_0012|Oğurlı olsun! – dep ellerini salladı. Karaköydeki bir ilâçhanege çalışmağa kirdi.|Oğurlı olsun! – dep ellerini salladı. Karaköydeki bir ilâçhanege çalışmağa kirdi.
elli_k_urush_0013|Anda uzun tel saplı fırçınen ilâc şişelerini yuva edi.|Anda uzun tel saplı fırçınen ilâc şişelerini yuva edi.
elli_k_urush_0014|Bir, beş, on, yüz, biñ şişe degil de, belki de on biñler, yüz biñlernen şişe yuva eken.|Bir, beş, on, yüz, biñ şişe degil de, belki de on biñler, yüz biñlernen şişe yuva eken.
elli_k_urush_0015|İstegeni olsa, bitası onı şu daqqa evlendirmege de azır, amma istegeni yoq eken.|İstegeni olsa, bitası onı şu daqqa evlendirmege de azır, amma istegeni yoq eken.
elli_k_urush_0016|Bir kün öz-özüne: "Şimdi er kes yahşı qadın ala, menim kibi qara qurunen kim ne yapacaq? – dep aytqan edi.|Bir kün öz-özüne: "Şimdi er kes yahşı qadın ala, menim kibi qara qurunen kim ne yapacaq? – dep aytqan edi.
elli_k_urush_0017|Bitası Tahtakalede tuzcuda çalışa eken. Anası ilâchanede qazanğan parağa yaşay ekenler, amma o da yetişmey eken.|Bitası Tahtakalede tuzcuda çalışa eken. Anası ilâchanede qazanğan parağa yaşay ekenler, amma o da yetişmey eken.
elli_k_urush_0018|Çaresizlikten, alâ baalarğa oquğan oğlan, mektepni qaldırmaq zorunda edi, anası ve bitasınıñ|Çaresizlikten, alâ baalarğa oquğan oğlan, mektepni qaldırmaq zorunda edi, anası ve bitasınıñ
elli_k_urush_0020|İlk, orta sınıflarnı, soñra litseyni de bitirecegim. Belki de litseyde imtianlarnı alâ tapşırıp, parasız oqurım.|İlk, orta sınıflarnı, soñra litseyni de bitirecegim. Belki de litseyde imtianlarnı alâ tapşırıp, parasız oqurım.
elli_k_urush_0021|Amma mıtlaq oquycağım. Qardaşım da. Biz babamızğa oşamaycaqmız.|Amma mıtlaq oquycağım. Qardaşım da. Biz babamızğa oşamaycaqmız.
elli_k_urush_0022|Qardaşım aytqanı kibi, o vaqıt babamız endi yaşlı olur. Saçı, saqalı ap-aq, elleri titrep-titrep, bizge kelir.|Qardaşım aytqanı kibi, o vaqıt babamız endi yaşlı olur. Saçı, saqalı ap-aq, elleri titrep-titrep, bizge kelir.
elli_k_urush_0023|Yalvarır. Acıcaqmızmı?" Baar mevsimi başlandı, amma avalar kene de suvuq edi.|Yalvarır. Acıcaqmızmı?" Baar mevsimi başlandı, amma avalar kene de suvuq edi.
elli_k_urush_0024|Ya sen qardaşıña ne cevap berdiñ? Omuzlarını sıqtı: "Acımaq kerek, amma olmaz.|Ya sen qardaşıña ne cevap berdiñ? Omuzlarını sıqtı: "Acımaq kerek, amma olmaz.
elli_k_urush_0025|Baba olsa da. Anamdan soradım, canı çıqsın – dep ayttı. Bitam ateş püskürdi.|Baba olsa da. Anamdan soradım, canı çıqsın – dep ayttı. Bitam ateş püskürdi.
elli_k_urush_0026|Kademge de yoq dedim. Anam ve bitamnıñ haberi olmadan olmaz…"|Kademge de yoq dedim. Anam ve bitamnıñ haberi olmadan olmaz…"
elli_k_urush_0027|Saba erte turıp, gazeta kioskına çapa eken. Anda ise dersiñ ana-baba künü.|Saba erte turıp, gazeta kioskına çapa eken. Anda ise dersiñ ana-baba künü.
elli_k_urush_0028|Oğlan kibi o qadar çoq talebe toplaşa, kiosktan adam gazetalarnı nazlanıp bere.|Oğlan kibi o qadar çoq talebe toplaşa, kiosktan adam gazetalarnı nazlanıp bere.
elli_k_urush_0029|Eñ yaramayı da, olarnı almaq içün adam pey istey eken! "Babamnıñ bir arqadaşı bar edi.|Eñ yaramayı da, olarnı almaq içün adam pey istey eken! "Babamnıñ bir arqadaşı bar edi.
elli_k_urush_0030|Sabir bey-emce. Oña kettim. Anamnıñ haberi olsa edi, öldürir edi. Ya bitam! Ona da açuvlım!|Sabir bey-emce. Oña kettim. Anamnıñ haberi olsa edi, öldürir edi. Ya bitam! Ona da açuvlım!
elli_k_urush_0031|Barmı-yoqmı rahmetli qocası. Aqayı, yani qartbabam Atatürk devrinde, polis edimi ya da komisar?|Barmı-yoqmı rahmetli qocası. Aqayı, yani qartbabam Atatürk devrinde, polis edimi ya da komisar?
elli_k_urush_0032|Bitamda qara qalemli bir resmi qalğan, kirpik-mıyıqları iri olğan balaban bir adam. Babam zayıf edi.|Bitamda qara qalemli bir resmi qalğan, kirpik-mıyıqları iri olğan balaban bir adam. Babam zayıf edi.
elli_k_urush_0033|Güya, torunlarnıñ çoqusı qartbabalarına beñzey eken. Qaydan kelsin? Em menim, em qardaşımnıñ bilekleri yip-incedir.|Güya, torunlarnıñ çoqusı qartbabalarına beñzey eken. Qaydan kelsin? Em menim, em qardaşımnıñ bilekleri yip-incedir.
elli_k_urush_0034|İnsan bol-bol aşamasa, nasıl olur, öylemi, ağa-bey?" İmtianlar vaqtında bir qaç kün kelmedi.|İnsan bol-bol aşamasa, nasıl olur, öylemi, ağa-bey?" İmtianlar vaqtında bir qaç kün kelmedi.
elli_k_urush_0035|Qasevetlene edim. Belki de sınavlarğa azırlanğanı içün kelmeydir, – dedim. Yahşısını tüşünmege tırıştım.|Qasevetlene edim. Belki de sınavlarğa azırlanğanı içün kelmeydir, – dedim. Yahşısını tüşünmege tırıştım.
elli_k_urush_0036|Soñra bir kün kelip, yanğıravuq sesinen öksürdi: "Canıñız ağırmasın, ağa-beyçigim.|Soñra bir kün kelip, yanğıravuq sesinen öksürdi: "Canıñız ağırmasın, ağa-beyçigim.
elli_k_urush_0037|Derslerni azırlay edim. Yarı gecelergece çalışıp, saba erte uyanmaq pek zor edi. Eki kün qaçırdım.|Derslerni azırlay edim. Yarı gecelergece çalışıp, saba erte uyanmaq pek zor edi. Eki kün qaçırdım.
elli_k_urush_0038|Dilber hanım öksürükten bir ilâc yazdırdı, amma qaydan kelsin?" "Ne içün?"|Dilber hanım öksürükten bir ilâc yazdırdı, amma qaydan kelsin?" "Ne içün?"
elli_k_urush_0039|Beş yüz otuz kuruş, ağa-beyçigim! Aqlıma bir şey keldi: "Ya men saña bu paranı bersem?"|Beş yüz otuz kuruş, ağa-beyçigim! Aqlıma bir şey keldi: "Ya men saña bu paranı bersem?"
elli_k_urush_0040|İçine çekik közleri, çıqıp turğan almaçıq kemikleri, solğun, bem-beyaz terisi ile öyle bir yüzüme baqtı ki:|İçine çekik közleri, çıqıp turğan almaçıq kemikleri, solğun, bem-beyaz terisi ile öyle bir yüzüme baqtı ki:
elli_k_urush_0041|Öksürükten ilâc al, dep ayttım… – dedim. Añladım, amma siz maña kim olasıñız?|Öksürükten ilâc al, dep ayttım… – dedim. Añladım, amma siz maña kim olasıñız?
elli_k_urush_0042|Qarşılıq olaraq menden ne isteyceksiñiz? Yamanlıqqa çevirileceginden qorqam.|Qarşılıq olaraq menden ne isteyceksiñiz? Yamanlıqqa çevirileceginden qorqam.
elli_k_urush_0043|Babamnıñ arqadaşı da maña para bergen edi. İşbergenge teslim ettim. Soñra qazanıp, qaytarıp berecek edim, almadı.|Babamnıñ arqadaşı da maña para bergen edi. İşbergenge teslim ettim. Soñra qazanıp, qaytarıp berecek edim, almadı.
elli_k_urush_0044|Sende qalsın, – dep, yanağımnı maqasladı, paranı da yüzüme fırlattı…" "Men o maqsatnen bermege istemeyim… – dedim.|Sende qalsın, – dep, yanağımnı maqasladı, paranı da yüzüme fırlattı…" "Men o maqsatnen bermege istemeyim… – dedim.
elli_k_urush_0045|Belli degil. Babamnıñ arqadaşı da soñ, o maqsadnen degil edi, yavrum, – dep aytqan edi.|Belli degil. Babamnıñ arqadaşı da soñ, o maqsadnen degil edi, yavrum, – dep aytqan edi.|Belli degil. Babamnıñ arqadaşı da soñ, o maqsadnen degil edi, yavrum, – dep aytqan edi.|Belli degil. Babamnıñ arqadaşı da soñ, o maqsadnen degil edi, yavrum, – dep aytqan edi.
elli_k_urush_0046|Men babañnıñ dostı olam. Evi yanında bile başqa keçmedim. Eski işbergenniñ de.|Men babañnıñ dostı olam. Evi yanında bile başqa keçmedim. Eski işbergenniñ de.
elli_k_urush_0047|Ne yaramay adamlar bar şu dünyada… Bitam, özümizge muqayt olmamıznı ayttı. Hoh – onıñ bunı aytmasına ne keregi bar?|Ne yaramay adamlar bar şu dünyada… Bitam, özümizge muqayt olmamıznı ayttı. Hoh – onıñ bunı aytmasına ne keregi bar?
elli_k_urush_0048|Men balayım yoqsa?" Oña kerekli beş yüz otuz kuruş nasıl şartnen berecegimni ayttım:|Men balayım yoqsa?" Oña kerekli beş yüz otuz kuruş nasıl şartnen berecegimni ayttım:
elli_k_urush_0049|Şartım böyle olacaq. Borcuñnı maña gazetalarnı satıp ödersiñ.|Şartım böyle olacaq. Borcuñnı maña gazetalarnı satıp ödersiñ.|Şartım böyle olacaq. Borcuñnı maña gazetalarnı satıp ödersiñ.|Şartım böyle olacaq. Borcuñnı maña gazetalarnı satıp ödersiñ.
elli_k_urush_0050|Keliştikmi?" Biraz evel açuvından qızarğan beti, şimdi biraz yımşadı, sakinleşti, kene de bala sıfatına çevirildi:|Keliştikmi?" Biraz evel açuvından qızarğan beti, şimdi biraz yımşadı, sakinleşti, kene de bala sıfatına çevirildi:
elli_k_urush_0051|Şimdi keliştik. Demek siz… "Men ne babañıznıñ arqadaşı, ne de dillerim.|Şimdi keliştik. Demek siz… "Men ne babañıznıñ arqadaşı, ne de dillerim.
elli_k_urush_0052|Yardım etmek isteyim. Körgenim kibi, içiñde oqumaq ambitsiyası bar. Oqup, adam olmaq isteysiñ.|Yardım etmek isteyim. Körgenim kibi, içiñde oqumaq ambitsiyası bar. Oqup, adam olmaq isteysiñ.
elli_k_urush_0053|Bunı begendim. Onıñ içün". Maña diqqatnen baqtı: "Men ekim olacağım, ağa-bey! – dedi.|Bunı begendim. Onıñ içün". Maña diqqatnen baqtı: "Men ekim olacağım, ağa-bey! – dedi.
elli_k_urush_0054|Bizim maalemizde yaşağan kör, topal ve başqa hasta olğan adamlarnı tedaviylecegim ve bunı bedava yapacağım!|Bizim maalemizde yaşağan kör, topal ve başqa hasta olğan adamlarnı tedaviylecegim ve bunı bedava yapacağım!
elli_k_urush_0055|Paranı berdim. Aldı. Yıldırım kibi çapıp ketti. Sesi soqaqnıñ başında eşitildi:|Paranı berdim. Aldı. Yıldırım kibi çapıp ketti. Sesi soqaqnıñ başında eşitildi:
elli_k_urush_0056|Haberleyeyeyer gazetasııı! Kün-künden keçmekte, er saba saat kibi kele,|Haberleyeyeyer gazetasııı! Kün-künden keçmekte, er saba saat kibi kele,
elli_k_urush_0057|gazetalarımnı bergen soñ, tamamlaştıra edi: "Üç lira borcum qaldı, ağa-bey!"|gazetalarımnı bergen soñ, tamamlaştıra edi: "Üç lira borcum qaldı, ağa-bey!"
elli_k_urush_0058|Soñra borcu eki lirağa, soñ bir lirağa tüşti, niayet tek elli kuruş borcu qaldı.|Soñra borcu eki lirağa, soñ bir lirağa tüşti, niayet tek elli kuruş borcu qaldı.
elli_k_urush_0059|Soñki kere, eki gazetamnı berse, borcunı qapatacaq edi. Amma kelmedi.|Soñki kere, eki gazetamnı berse, borcunı qapatacaq edi. Amma kelmedi.
elli_k_urush_0060|Şaştım. Ne içün kelmegen eken? Şu elli kuruş maña kerek degil edi…|Şaştım. Ne içün kelmegen eken? Şu elli kuruş maña kerek degil edi…
elli_k_urush_0061|Allah saqlasın, bir araba qazasına oğramasın… Bunı tüşünir ekenim, içim sanki kerçekten olğanı kibi parçalana edi.|Allah saqlasın, bir araba qazasına oğramasın… Bunı tüşünir ekenim, içim sanki kerçekten olğanı kibi parçalana edi.
elli_k_urush_0062|Sanki tez keçip ketken taksi ya da hususiy arabanıñ tübünde qalğanı kibi, qırılğan qanlı cesedi başımda canlana edi.|Sanki tez keçip ketken taksi ya da hususiy arabanıñ tübünde qalğanı kibi, qırılğan qanlı cesedi başımda canlana edi.
elli_k_urush_0063|Künler künlerni, künler aftalarnı, aftalar da aylarnı quvaladı. Unutqan edim.|Künler künlerni, künler aftalarnı, aftalar da aylarnı quvaladı. Unutqan edim.
elli_k_urush_0064|Gazetalarımnı başqa oğlan ketire edi. Bu ondan daa da arıq, üfürseñ – uçacaq kibi edi.|Gazetalarımnı başqa oğlan ketire edi. Bu ondan daa da arıq, üfürseñ – uçacaq kibi edi.
elli_k_urush_0065|Onıñ da başqa öz ayat ikâyesi bar. Onı omuzlarında taşıy edi. Qış mevsiminiñ suvuq sabalarından biri edi.|Onıñ da başqa öz ayat ikâyesi bar. Onı omuzlarında taşıy edi. Qış mevsiminiñ suvuq sabalarından biri edi.
elli_k_urush_0066|Yazı maşinanıñ başına keçtim. Bugünge qadar iç körmegenim arıq bir balanıñ sesi eşitildi.|Yazı maşinanıñ başına keçtim. Bugünge qadar iç körmegenim arıq bir balanıñ sesi eşitildi.
elli_k_urush_0067|Haberler gazetasıııı, – dep qıçırdı. O edimi yoqsa? Amma yoq, degil edi.|Haberler gazetasıııı, – dep qıçırdı. O edimi yoqsa? Amma yoq, degil edi.
elli_k_urush_0068|Pek arıq edi. Penceremniñ ögünde toqtadı. İsrarlıqnen: "Haberler gazetasııı! – dep bağırdı.|Pek arıq edi. Penceremniñ ögünde toqtadı. İsrarlıqnen: "Haberler gazetasııı! – dep bağırdı.
elli_k_urush_0069|Aşağı tüştim. Qapını açtım. Qısqa ştanlı, kiçkene bir oğlançıq.|Aşağı tüştim. Qapını açtım. Qısqa ştanlı, kiçkene bir oğlançıq.
elli_k_urush_0070|Qardan beyazlanıp üşügen, sılanğan gazetalarnı tutıp, titrep tura edi. "Ağa-beyimniñ canı ağırmasın, – dedi, emce!"|Qardan beyazlanıp üşügen, sılanğan gazetalarnı tutıp, titrep tura edi. "Ağa-beyimniñ canı ağırmasın, – dedi, emce!"
elli_k_urush_0071|Bu ne? "Sizge elli kuruş borcı qalğan…" "Ya özü qayda?"|Bu ne? "Sizge elli kuruş borcı qalğan…" "Ya özü qayda?"
elli_k_urush_0072|Ağlamadı, aizar çekmedi. Taş kibi: "Öldi", – dedi.|Ağlamadı, aizar çekmedi. Taş kibi: "Öldi", – dedi.
elli_k_urush_0073|Tünevin Edirne – kapıda kömdik… Elli kuruşnı uzattı. Çevirilip ketti.|Tünevin Edirne – kapıda kömdik… Elli kuruşnı uzattı. Çevirilip ketti.
elli_k_urush_0074|Haberler gazetasııı! – dep seslice qıçırdı.|Haberler gazetasııı! – dep seslice qıçırdı.|Haberler gazetasııı! – dep seslice qıçırdı.|Haberler gazetasııı! – dep seslice qıçırdı.
g_aripnin__k_aig_ysy_0001|《İnsaniyetlik yürekte başlanır》 Yol boyu turistler gruppası peyda oldı.|《İnsaniyetlik yürekte başlanır》 Yol boyu turistler gruppası peyda oldı.
g_aripnin__k_aig_ysy_0002|Olar etrafta körgenlerinden ep ayrette qalmaqtalar. Bu şeerniñ güzelligini körgeni añlar, eşitkeni inanmaz, – dep nafile aytmadılar.|Olar etrafta körgenlerinden ep ayrette qalmaqtalar. Bu şeerniñ güzelligini körgeni añlar, eşitkeni inanmaz, – dep nafile aytmadılar.
g_aripnin__k_aig_ysy_0003|– Bu yüksek binalar esasen ticaret merkezleridir.|– Bu yüksek binalar esasen ticaret merkezleridir.
g_aripnin__k_aig_ysy_0004|Olar şeerniñ başqa rayonlarına köre farqlıdır. Yuqarığa diqqat etiñiz, bunıñ yüksekligi eki yüz metrden ziyadedir.|Olar şeerniñ başqa rayonlarına köre farqlıdır. Yuqarığa diqqat etiñiz, bunıñ yüksekligi eki yüz metrden ziyadedir.
g_aripnin__k_aig_ysy_0005|Yerli mimarlıq içün adetten tış bir şeydir. Çünki ta sultanlıq devrinden başlap, şeerde beş qattan yüksek bina qurmağa yasaq edi.|Yerli mimarlıq içün adetten tış bir şeydir. Çünki ta sultanlıq devrinden başlap, şeerde beş qattan yüksek bina qurmağa yasaq edi.
g_aripnin__k_aig_ysy_0006|Amma vaqıt kettikçe, insanlar biri-birinen zenginlikte yarışmağa başladı. Onıñ içün bu kibi bay rayonlar da peyda olmaqtadır.|Amma vaqıt kettikçe, insanlar biri-birinen zenginlikte yarışmağa başladı. Onıñ içün bu kibi bay rayonlar da peyda olmaqtadır.
g_aripnin__k_aig_ysy_0007|Turistler toqtamayıp, er köşeni fotokameralarğa çıqaralar. Apansızdan olardan biri binalar arasında olğan boş yerge işaret etti.|Turistler toqtamayıp, er köşeni fotokameralarğa çıqaralar. Apansızdan olardan biri binalar arasında olğan boş yerge işaret etti.
g_aripnin__k_aig_ysy_0008|Ekskursiya reberi o tarafqa baqıp egrildi. Betinden belli edi, bu kibi manzaralarnı o iç te sevmey edi.|Ekskursiya reberi o tarafqa baqıp egrildi. Betinden belli edi, bu kibi manzaralarnı o iç te sevmey edi.
g_aripnin__k_aig_ysy_0009|Olar "İstanbul masalını" boza edi. – Bu da, – işaretledi gid, –|Olar "İstanbul masalını" boza edi. – Bu da, – işaretledi gid, –
g_aripnin__k_aig_ysy_0010|şeerimizniñ körülmege lâyıq olğan ayırı bir şey, – dep bu mevzudan şaqalaşıp çıqmağa istedi. – Sizce bu külünçlimi?|şeerimizniñ körülmege lâyıq olğan ayırı bir şey, – dep bu mevzudan şaqalaşıp çıqmağa istedi. – Sizce bu külünçlimi?
g_aripnin__k_aig_ysy_0011|Biçarege baqıñız, iç te yüregiñiz yoqmı? Gid özüni oñaytsız duydı.|Biçarege baqıñız, iç te yüregiñiz yoqmı? Gid özüni oñaytsız duydı.
g_aripnin__k_aig_ysy_0012|Turistler yolnıñ başqa tarafına keçip, uzaqtan körgen manzaranı yaqından seyir ete bildiler.|Turistler yolnıñ başqa tarafına keçip, uzaqtan körgen manzaranı yaqından seyir ete bildiler.
g_aripnin__k_aig_ysy_0013|Yaşı altıdan çoq olmağan, kiçkene tillen-ci qızçıq etrafta olğan baylıqnı öz acınıqlı sıfatınen kerçekten de boza edi.|Yaşı altıdan çoq olmağan, kiçkene tillen-ci qızçıq etrafta olğan baylıqnı öz acınıqlı sıfatınen kerçekten de boza edi.
g_aripnin__k_aig_ysy_0014|Öz alınen onıñ başqa, qara taraflarını açıq-aydın köstere edi.|Öz alınen onıñ başqa, qara taraflarını açıq-aydın köstere edi.
g_aripnin__k_aig_ysy_0015|Ğaripniñ yüzü çamur, elleri-ayaqları yaralanğan, bazı yerde taze qan lekeleri körüne, o, sanki özünden balaban bir canavarnen talaşqan.|Ğaripniñ yüzü çamur, elleri-ayaqları yaralanğan, bazı yerde taze qan lekeleri körüne, o, sanki özünden balaban bir canavarnen talaşqan.
g_aripnin__k_aig_ysy_0016|Yırtıq anteriniñ teşiklerinden arıq bedeni körünip tura edi. Elinde çöplük arasında tapılğan çanta.|Yırtıq anteriniñ teşiklerinden arıq bedeni körünip tura edi. Elinde çöplük arasında tapılğan çanta.
g_aripnin__k_aig_ysy_0017|Onı qaviyce tutmağa tırışqan, amma bir vaqıtta yuqlap qalğanı içün, onı yerge tüşürgen.Yuquğa dalğan qıznıñ bedeni toqtamayıp titremekte edi.|Onı qaviyce tutmağa tırışqan, amma bir vaqıtta yuqlap qalğanı içün, onı yerge tüşürgen.Yuquğa dalğan qıznıñ bedeni toqtamayıp titremekte edi.
g_aripnin__k_aig_ysy_0018|Ne qadar hucur ve acınıqlı manzara. – Vay, canım-balam, – dedi turistlerden biri.|Ne qadar hucur ve acınıqlı manzara. – Vay, canım-balam, – dedi turistlerden biri.
g_aripnin__k_aig_ysy_0019|– Bu bala turklerdenmi? – dep soradı başqası gidge baqıp. – Yoq, bu suriyelige beñzey.|– Bu bala turklerdenmi? – dep soradı başqası gidge baqıp. – Yoq, bu suriyelige beñzey.
g_aripnin__k_aig_ysy_0020|Ya da çingene... Kerçek aytsam, olarnı endi qarıştırıp başladım, ayağıñ qayda basmasa, bu sasıq tillenciler otura.|Ya da çingene... Kerçek aytsam, olarnı endi qarıştırıp başladım, ayağıñ qayda basmasa, bu sasıq tillenciler otura.
g_aripnin__k_aig_ysy_0021|Olar bu alğa tüş-kenleri içün özleri qabaatlılar. Ükümetimiz olar içün endi çoq şey yaptı. Barsın çalışsınlar.|Olar bu alğa tüş-kenleri içün özleri qabaatlılar. Ükümetimiz olar içün endi çoq şey yaptı. Barsın çalışsınlar.
g_aripnin__k_aig_ysy_0022|Reber devam etecek edi, amma adam onı toqtattı: – Allah kimseni suriyeliler oğrağan felâketke oğratmasın.|Reber devam etecek edi, amma adam onı toqtattı: – Allah kimseni suriyeliler oğrağan felâketke oğratmasın.
g_aripnin__k_aig_ysy_0023|Epimizni cenkten saqlasın. Körgenim kibi, siz olarğa ğayet sert davranasıñız.|Epimizni cenkten saqlasın. Körgenim kibi, siz olarğa ğayet sert davranasıñız.
g_aripnin__k_aig_ysy_0024|Bu balanıñ ne suçu bar ki, ayatında körmegen şeyleri qalmağan. Biz Allahnıñ işine kirişmeymiz,|Bu balanıñ ne suçu bar ki, ayatında körmegen şeyleri qalmağan. Biz Allahnıñ işine kirişmeymiz,
g_aripnin__k_aig_ysy_0025|er birimiz ya imtian, ya günâhı içün farqlı acılar çeke, amma kene de adamlarğa yardım etmege imkânımız olsa, bunı yapmaq kerekmiz.|er birimiz ya imtian, ya günâhı içün farqlı acılar çeke, amma kene de adamlarğa yardım etmege imkânımız olsa, bunı yapmaq kerekmiz.
g_aripnin__k_aig_ysy_0026|– Elbet, amma şimdi özlerini suriyeli dep köstergen çoq çingeneler peyda oldı. Olar kerçek bir biznes yapalar.|– Elbet, amma şimdi özlerini suriyeli dep köstergen çoq çingeneler peyda oldı. Olar kerçek bir biznes yapalar.
g_aripnin__k_aig_ysy_0027|Sen oña ötmek parasını beresiñ, o şükür etmeyip, artından: daa ber, – dep çapa... Onıñ içün men iç birine endi inanmayım.|Sen oña ötmek parasını beresiñ, o şükür etmeyip, artından: daa ber, – dep çapa... Onıñ içün men iç birine endi inanmayım.
g_aripnin__k_aig_ysy_0028|Amma bu şahsiy fikrim. – Elbet, böyle para qazanğanlar da belli, amma aytqanıñız kibi, suriyeli olsa, çaresi olmağanından tilenci olalar.|Amma bu şahsiy fikrim. – Elbet, böyle para qazanğanlar da belli, amma aytqanıñız kibi, suriyeli olsa, çaresi olmağanından tilenci olalar.
g_aripnin__k_aig_ysy_0029|Olarnıñ namusı bardır. Bir qadın qızçıqqa yaqlaştı, eline para tutturacaq edi,|Olarnıñ namusı bardır. Bir qadın qızçıqqa yaqlaştı, eline para tutturacaq edi,
g_aripnin__k_aig_ysy_0030|amma yuqlağanı, ya da elleri buzlap qatqanı içünmi, aqça, yumruğı içinde turmay, parmaqları ep açıla edi.|amma yuqlağanı, ya da elleri buzlap qatqanı içünmi, aqça, yumruğı içinde turmay, parmaqları ep açıla edi.
g_aripnin__k_aig_ysy_0031|Paranı balanıñ yanında qaldırmaq havflı olğanını añlağan adamlar, yanındaki çantanı alıp, içine|Paranı balanıñ yanında qaldırmaq havflı olğanını añlağan adamlar, yanındaki çantanı alıp, içine
g_aripnin__k_aig_ysy_0032|para, tatlı, meyva, kimde ne olğanınen toldurmağa başladılar.|para, tatlı, meyva, kimde ne olğanınen toldurmağa başladılar.
g_aripnin__k_aig_ysy_0033|Tilenciniñ varlığını yerine qoyğanda, bala yuqudan uyandı. Biçare o qadar qorqtı ki, yerinden atılıp turdı.|Tilenciniñ varlığını yerine qoyğanda, bala yuqudan uyandı. Biçare o qadar qorqtı ki, yerinden atılıp turdı.
g_aripnin__k_aig_ysy_0034|Onı kene urıp-kötekleyceklerinden saqınıp, titredi, ağlamsırap başladı. Öz tilinde bir şeyler ayttı.|Onı kene urıp-kötekleyceklerinden saqınıp, titredi, ağlamsırap başladı. Öz tilinde bir şeyler ayttı.
g_aripnin__k_aig_ysy_0035|Şu daqqası aqlına çantası keldi. Onı coymağa mümkün degil edi, çünki içinde tap dört lira ve yigirmi beş quruş bar edi.|Şu daqqası aqlına çantası keldi. Onı coymağa mümkün degil edi, çünki içinde tap dört lira ve yigirmi beş quruş bar edi.
g_aripnin__k_aig_ysy_0036|Ya bu parağa bir qaç ötmek alıp, aç oturğan qardaşlarını aşatmaq mümkün! Çantasını çiirk etip yerden köterdi.|Ya bu parağa bir qaç ötmek alıp, aç oturğan qardaşlarını aşatmaq mümkün! Çantasını çiirk etip yerden köterdi.
